#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1705046466,912595,8353424,140.30.20.1,1,88,8298976,8298976,0,0,140.30.20.3,52.98.159.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,60,8298976,8298976,0,0,52.98.159.22,140.30.20.2,0.0.0.0,456,456,587,50062,6,0,18,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,88,8308656,8308656,0,0,140.30.20.3,40.101.93.246,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,60,8308656,8308656,0,0,40.101.93.246,140.30.20.2,0.0.0.0,456,456,587,35478,6,0,18,0,0,0,0
1705046466,912595,8353424,140.30.20.1,5,300,8282412,8308532,0,0,152.148.48.5,52.98.200.134,140.30.20.2,456,456,58338,465,6,0,2,0,0,0,0
1705046466,912595,8353424,140.30.20.1,28,3175,8298952,8308832,0,0,152.148.48.4,52.98.159.22,140.30.20.2,456,456,50062,587,6,0,27,0,0,0,0
1705046466,912595,8353424,140.30.20.1,23,6829,8299000,8308828,0,0,52.98.159.22,140.30.20.2,0.0.0.0,456,456,897,50062,6,0,25,0,0,0,0
1705046466,912595,8353424,140.30.20.1,21,2751,8308544,8320340,0,0,152.148.48.4,40.101.93.246,140.30.20.2,456,456,35478,587,6,0,27,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,60,8320296,8320296,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,587,53284,6,0,18,0,0,0,0
1705046466,912595,8353424,140.30.20.1,17,6163,8308756,8320340,0,0,40.101.93.246,140.30.20.2,0.0.0.0,456,456,731,35478,6,0,25,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,88,8320296,8320296,0,0,140.30.20.3,52.97.173.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046466,912595,8353424,140.30.20.1,6,360,8282416,8325572,0,0,152.148.48.4,52.98.200.134,140.30.20.2,456,456,46828,465,6,0,2,0,0,0,0
1705046466,912595,8353424,140.30.20.1,6,360,8282408,8325572,0,0,152.148.48.6,52.98.200.134,140.30.20.2,456,456,34408,465,6,0,2,0,0,0,0
1705046466,912595,8353424,140.30.20.1,6,360,8282408,8325572,0,0,152.148.48.6,52.97.173.22,140.30.20.2,456,456,59198,465,6,0,2,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,60,8325580,8325580,0,0,152.148.48.5,52.98.200.134,140.30.20.2,456,456,58338,465,6,0,2,0,0,0,0
1705046466,912595,8353424,140.30.20.1,6,360,8282412,8325572,0,0,152.148.48.5,52.98.200.134,140.30.20.2,456,456,58328,465,6,0,2,0,0,0,0
1705046466,912595,8353424,140.30.20.1,19,6385,8320296,8335856,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,804,53284,6,0,25,0,0,0,0
1705046466,912595,8353424,140.30.20.1,1,88,8335724,8335724,0,0,140.30.20.3,52.98.200.182,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8335724,8335724,0,0,52.98.200.182,140.30.20.2,0.0.0.0,456,456,587,38062,6,0,18,0,0,0,0
1705046554,992794,8441504,140.30.20.1,27,3087,8320268,8335856,0,0,152.148.48.4,52.97.173.22,140.30.20.2,456,456,53284,587,6,0,27,0,0,0,0
1705046554,992794,8441504,140.30.20.1,22,6980,8335832,8348668,0,0,52.98.200.182,140.30.20.2,0.0.0.0,456,456,895,38062,6,0,25,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8353460,8353460,0,0,52.98.200.134,140.30.20.2,0.0.0.0,456,456,587,54366,6,0,18,0,0,0,0
1705046554,992794,8441504,140.30.20.1,27,3111,8335700,8348668,0,0,152.148.48.4,52.98.200.182,140.30.20.2,456,456,38062,587,6,0,27,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,88,8353460,8353460,0,0,140.30.20.3,52.98.200.134,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8358632,8358632,0,0,152.148.48.4,52.98.200.134,140.30.20.2,456,456,46828,465,6,0,2,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8358632,8358632,0,0,152.148.48.6,52.98.200.134,140.30.20.2,456,456,34408,465,6,0,2,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8358632,8358632,0,0,152.148.48.6,52.97.173.22,140.30.20.2,456,456,59198,465,6,0,2,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8358732,8358732,0,0,152.148.48.5,52.98.200.134,140.30.20.2,456,456,58338,465,6,0,2,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8358632,8358632,0,0,152.148.48.5,52.98.200.134,140.30.20.2,456,456,58328,465,6,0,2,0,0,0,0
1705046554,992794,8441504,140.30.20.1,27,3111,8353436,8368980,0,0,152.148.48.4,52.98.200.134,140.30.20.2,456,456,54366,587,6,0,27,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8368936,8368936,0,0,52.98.200.214,140.30.20.2,0.0.0.0,456,456,587,60926,6,0,18,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,88,8368936,8368936,0,0,140.30.20.3,52.98.200.214,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046554,992794,8441504,140.30.20.1,22,6766,8353480,8368980,0,0,52.98.200.134,140.30.20.2,0.0.0.0,456,456,893,54366,6,0,25,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,88,8378776,8378776,0,0,140.30.20.3,40.101.92.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046554,992794,8441504,140.30.20.1,21,2763,8368912,8378824,0,0,152.148.48.4,52.98.200.214,140.30.20.2,456,456,60926,587,6,0,27,0,0,0,0
1705046554,992794,8441504,140.30.20.1,18,6381,8368956,8378824,0,0,52.98.200.214,140.30.20.2,0.0.0.0,456,456,829,60926,6,0,25,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8378776,8378776,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,587,58572,6,0,18,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8391244,8391244,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,587,53136,6,0,18,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,88,8391244,8391244,0,0,140.30.20.3,40.101.92.182,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046554,992794,8441504,140.30.20.1,22,2827,8378756,8395608,0,0,152.148.48.4,40.101.92.198,140.30.20.2,456,456,58572,587,6,0,27,0,0,0,0
1705046554,992794,8441504,140.30.20.1,29,3239,8391244,8397704,0,0,152.148.48.4,40.101.92.182,140.30.20.2,456,456,53136,587,6,0,26,0,0,0,0
1705046554,992794,8441504,140.30.20.1,25,7300,8395580,8397704,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,805,53136,6,0,24,0,0,0,0
1705046554,992794,8441504,140.30.20.1,20,6651,8378800,8395608,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,636,58572,6,0,25,0,0,0,0
1705046554,992794,8441504,140.30.20.1,2,104,8415752,8415796,0,0,152.148.48.4,40.101.92.182,140.30.20.2,456,456,53136,587,6,0,17,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,88,8415748,8415748,0,0,140.30.20.3,40.101.92.6,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046554,992794,8441504,140.30.20.1,2,104,8415796,8415796,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,805,53136,6,0,17,0,0,0,0
1705046554,992794,8441504,140.30.20.1,1,60,8415748,8415748,0,0,40.101.92.6,140.30.20.2,0.0.0.0,456,456,587,48328,6,0,18,0,0,0,0
1705046554,992794,8441504,140.30.20.1,19,6599,8415752,8425864,0,0,40.101.92.6,140.30.20.2,0.0.0.0,456,456,889,48328,6,0,25,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,88,8426044,8426044,0,0,140.30.20.3,52.98.200.134,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046634,275903,8520784,140.30.20.1,23,2887,8407768,8425864,0,0,152.148.48.4,40.101.92.6,140.30.20.2,456,456,48328,587,6,0,27,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8426044,8426044,0,0,52.98.200.134,140.30.20.2,0.0.0.0,456,456,587,43090,6,0,18,0,0,0,0
1705046634,275903,8520784,140.30.20.1,22,2827,8426024,8441720,0,0,152.148.48.4,52.98.200.134,140.30.20.2,456,456,43090,587,6,0,27,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,88,8441588,8441588,0,0,140.30.20.3,52.98.200.246,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046634,275903,8520784,140.30.20.1,19,6599,8426068,8441720,0,0,52.98.200.134,140.30.20.2,0.0.0.0,456,456,902,43090,6,0,25,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8441588,8441588,0,0,52.98.200.246,140.30.20.2,0.0.0.0,456,456,587,40144,6,0,18,0,0,0,0
1705046634,275903,8520784,140.30.20.1,5,300,8425828,8455824,0,0,152.148.48.6,52.98.200.134,140.30.20.2,456,456,45870,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,30,3303,8441564,8455968,0,0,152.148.48.4,52.98.200.246,140.30.20.2,456,456,40144,587,6,0,27,0,0,0,0
1705046634,275903,8520784,140.30.20.1,5,300,8425828,8455824,0,0,152.148.48.6,52.97.173.22,140.30.20.2,456,456,50984,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8455920,8455920,0,0,52.98.200.182,140.30.20.2,0.0.0.0,456,456,587,47578,6,0,18,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,88,8455920,8455920,0,0,140.30.20.3,52.98.200.182,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046634,275903,8520784,140.30.20.1,5,300,8425836,8455824,0,0,152.148.48.5,52.97.173.22,140.30.20.2,456,456,54232,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,26,7365,8441696,8455964,0,0,52.98.200.246,140.30.20.2,0.0.0.0,456,456,960,40144,6,0,25,0,0,0,0
1705046634,275903,8520784,140.30.20.1,5,300,8425824,8455824,0,0,152.148.48.4,52.97.173.22,140.30.20.2,456,456,47550,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,5,300,8425816,8455844,0,0,152.148.48.5,52.97.173.22,140.30.20.2,456,456,54226,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,24,7036,8455944,8472148,0,0,52.98.200.182,140.30.20.2,0.0.0.0,456,456,957,47578,6,0,25,0,0,0,0
1705046634,275903,8520784,140.30.20.1,27,3123,8455900,8472148,0,0,152.148.48.4,52.98.200.182,140.30.20.2,456,456,47578,587,6,0,27,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8472104,8472104,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,587,52022,6,0,18,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,88,8472104,8472104,0,0,140.30.20.3,40.101.92.182,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8472744,8472744,0,0,152.148.48.6,52.98.200.134,140.30.20.2,456,456,45870,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8472744,8472744,0,0,152.148.48.6,52.97.173.22,140.30.20.2,456,456,50984,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8472744,8472744,0,0,152.148.48.5,52.97.173.22,140.30.20.2,456,456,54232,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8472744,8472744,0,0,152.148.48.4,52.97.173.22,140.30.20.2,456,456,47550,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8472740,8472740,0,0,152.148.48.5,52.97.173.22,140.30.20.2,456,456,54226,465,6,0,2,0,0,0,0
1705046634,275903,8520784,140.30.20.1,22,6921,8472124,8487308,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,945,52022,6,0,25,0,0,0,0
1705046634,275903,8520784,140.30.20.1,23,2891,8472076,8487308,0,0,152.148.48.4,40.101.92.182,140.30.20.2,456,456,52022,587,6,0,27,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8487260,8487260,0,0,52.98.200.150,140.30.20.2,0.0.0.0,456,456,587,47972,6,0,18,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,88,8487260,8487260,0,0,140.30.20.3,52.98.200.150,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046634,275903,8520784,140.30.20.1,1,60,8505764,8505764,0,0,152.148.48.6,52.98.200.134,140.30.20.2,456,456,45870,465,6,0,2,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8505764,8505764,0,0,152.148.48.6,52.97.173.22,140.30.20.2,456,456,50984,465,6,0,2,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8505764,8505764,0,0,152.148.48.5,52.97.173.22,140.30.20.2,456,456,54232,465,6,0,2,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8505764,8505764,0,0,152.148.48.4,52.97.173.22,140.30.20.2,456,456,47550,465,6,0,2,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8505760,8505760,0,0,152.148.48.5,52.97.173.22,140.30.20.2,456,456,54226,465,6,0,2,0,0,0,0
1705046719,368643,8605876,140.30.20.1,26,3059,8487240,8505796,0,0,152.148.48.4,52.98.200.150,140.30.20.2,456,456,47972,587,6,0,27,0,0,0,0
1705046719,368643,8605876,140.30.20.1,21,6714,8487264,8505792,0,0,52.98.200.150,140.30.20.2,0.0.0.0,456,456,722,47972,6,0,25,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8505964,8505964,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,587,49880,6,0,18,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,88,8505964,8505964,0,0,140.30.20.3,40.101.92.182,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046719,368643,8605876,140.30.20.1,22,7087,8505988,8520924,0,0,40.101.92.182,140.30.20.2,0.0.0.0,456,456,609,49880,6,0,25,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,88,8520880,8520880,0,0,140.30.20.3,52.98.200.134,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8520880,8520880,0,0,52.98.200.134,140.30.20.2,0.0.0.0,456,456,587,53540,6,0,18,0,0,0,0
1705046719,368643,8605876,140.30.20.1,24,2955,8505940,8520924,0,0,152.148.48.4,40.101.92.182,140.30.20.2,456,456,49880,587,6,0,27,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8535932,8535932,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,587,45548,6,0,18,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,88,8535932,8535932,0,0,140.30.20.3,40.101.92.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046719,368643,8605876,140.30.20.1,27,3123,8520856,8535976,0,0,152.148.48.4,52.98.200.134,140.30.20.2,456,456,53540,587,6,0,27,0,0,0,0
1705046719,368643,8605876,140.30.20.1,23,6984,8520900,8535976,0,0,52.98.200.134,140.30.20.2,0.0.0.0,456,456,728,53540,6,0,25,0,0,0,0
1705046719,368643,8605876,140.30.20.1,28,3187,8535908,8556360,0,0,152.148.48.4,40.101.92.198,140.30.20.2,456,456,45548,587,6,0,27,0,0,0,0
1705046719,368643,8605876,140.30.20.1,24,6988,8535956,8556356,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,945,45548,6,0,25,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8556312,8556312,0,0,52.98.163.54,140.30.20.2,0.0.0.0,456,456,587,60198,6,0,18,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,88,8556312,8556312,0,0,140.30.20.3,52.98.163.54,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046719,368643,8605876,140.30.20.1,29,3239,8556288,8566132,0,0,152.148.48.4,52.98.163.54,140.30.20.2,456,456,60198,587,6,0,27,0,0,0,0
1705046719,368643,8605876,140.30.20.1,23,7043,8556336,8566132,0,0,52.98.163.54,140.30.20.2,0.0.0.0,456,456,943,60198,6,0,25,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,88,8566088,8566088,0,0,140.30.20.3,52.97.173.6,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8566088,8566088,0,0,52.97.173.6,140.30.20.2,0.0.0.0,456,456,587,38944,6,0,18,0,0,0,0
1705046719,368643,8605876,140.30.20.1,20,6817,8586492,8589040,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,824,57160,6,0,24,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,60,8586468,8586468,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,587,57160,6,0,18,0,0,0,0
1705046719,368643,8605876,140.30.20.1,1,88,8586468,8586468,0,0,140.30.20.3,52.98.200.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046719,368643,8605876,140.30.20.1,21,2787,8586444,8589040,0,0,152.148.48.4,52.98.200.198,140.30.20.2,456,456,57160,587,6,0,26,0,0,0,0
1705046719,368643,8605876,140.30.20.1,24,6988,8566112,8586268,0,0,52.97.173.6,140.30.20.2,0.0.0.0,456,456,815,38944,6,0,25,0,0,0,0
1705046719,368643,8605876,140.30.20.1,28,3187,8566064,8586272,0,0,152.148.48.4,52.97.173.6,140.30.20.2,456,456,38944,587,6,0,27,0,0,0,0
1705046785,695405,8672208,140.30.20.1,3,156,8606032,8610380,0,0,52.98.200.198,140.30.20.2,0.0.0.0,456,456,824,57160,6,0,17,0,0,0,0
1705046785,695405,8672208,140.30.20.1,5,300,8571904,8610376,0,0,152.148.48.6,52.98.200.198,140.30.20.2,456,456,55218,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,80,8610380,8610380,0,0,140.30.20.3,52.98.200.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046785,695405,8672208,140.30.20.1,3,156,8606004,8610380,0,0,152.148.48.4,52.98.200.198,140.30.20.2,456,456,57160,587,6,0,17,0,0,0,0
1705046785,695405,8672208,140.30.20.1,5,300,8571920,8610380,0,0,152.148.48.5,52.98.200.198,140.30.20.2,456,456,59560,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,88,8605972,8605972,0,0,140.30.20.3,52.98.200.230,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046785,695405,8672208,140.30.20.1,5,300,8571908,8610376,0,0,152.148.48.6,52.98.163.38,140.30.20.2,456,456,37646,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,60,8605972,8605972,0,0,52.98.200.230,140.30.20.2,0.0.0.0,456,456,587,51920,6,0,18,0,0,0,0
1705046785,695405,8672208,140.30.20.1,5,300,8571920,8610376,0,0,152.148.48.5,52.98.200.198,140.30.20.2,456,456,59576,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,5,300,8571920,8610380,0,0,152.148.48.4,52.98.200.198,140.30.20.2,456,456,52584,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,32,3423,8605936,8625996,0,0,152.148.48.4,52.98.200.230,140.30.20.2,456,456,51920,587,6,0,27,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,60,8625952,8625952,0,0,52.97.168.198,140.30.20.2,0.0.0.0,456,456,587,33216,6,0,18,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,88,8625952,8625952,0,0,140.30.20.3,52.97.168.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046785,695405,8672208,140.30.20.1,25,7188,8606004,8625992,0,0,52.98.200.230,140.30.20.2,0.0.0.0,456,456,732,51920,6,0,25,0,0,0,0
1705046785,695405,8672208,140.30.20.1,25,3019,8625928,8632964,0,0,152.148.48.4,52.97.168.198,140.30.20.2,456,456,33216,587,6,0,26,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,60,8630972,8630972,0,0,152.148.48.6,52.98.200.198,140.30.20.2,456,456,55218,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,60,8630968,8630968,0,0,152.148.48.5,52.98.200.198,140.30.20.2,456,456,59560,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,20,6721,8625972,8632960,0,0,52.97.168.198,140.30.20.2,0.0.0.0,456,456,709,33216,6,0,24,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,60,8630972,8630972,0,0,152.148.48.6,52.98.163.38,140.30.20.2,456,456,37646,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,60,8630972,8630972,0,0,152.148.48.5,52.98.200.198,140.30.20.2,456,456,59576,465,6,0,2,0,0,0,0
1705046785,695405,8672208,140.30.20.1,1,60,8630968,8630968,0,0,152.148.48.4,52.98.200.198,140.30.20.2,456,456,52584,465,6,0,2,0,0,0,0
1705046821,298725,8707808,140.30.20.1,1,60,8663916,8663916,0,0,152.148.48.6,52.98.200.198,140.30.20.2,456,456,55218,465,6,0,2,0,0,0,0
1705046821,298725,8707808,140.30.20.1,1,60,8663916,8663916,0,0,152.148.48.5,52.98.200.198,140.30.20.2,456,456,59560,465,6,0,2,0,0,0,0
1705046821,298725,8707808,140.30.20.1,1,60,8663916,8663916,0,0,152.148.48.6,52.98.163.38,140.30.20.2,456,456,37646,465,6,0,2,0,0,0,0
1705046821,298725,8707808,140.30.20.1,1,60,8663916,8663916,0,0,152.148.48.5,52.98.200.198,140.30.20.2,456,456,59576,465,6,0,2,0,0,0,0
1705046821,298725,8707808,140.30.20.1,1,60,8663916,8663916,0,0,152.148.48.4,52.98.200.198,140.30.20.2,456,456,52584,465,6,0,2,0,0,0,0
1705046821,298725,8707808,140.30.20.1,3,168,8663916,8664068,0,0,152.148.48.4,52.97.168.198,140.30.20.2,456,456,33216,587,6,0,17,0,0,0,0
1705046821,298725,8707808,140.30.20.1,3,145,8663916,8664064,0,0,52.97.168.198,140.30.20.2,0.0.0.0,456,456,709,33216,6,0,17,0,0,0,0
1705046821,298725,8707808,140.30.20.1,1,80,8664044,8664044,0,0,140.30.20.3,152.148.48.4,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046821,298725,8707808,140.30.20.1,1,60,8675888,8675888,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,587,53512,6,0,18,0,0,0,0
1705046821,298725,8707808,140.30.20.1,1,88,8675888,8675888,0,0,140.30.20.3,52.97.173.22,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046915,857200,8802368,140.30.20.1,1,60,8701424,8701424,0,0,52.97.173.6,140.30.20.2,0.0.0.0,456,456,587,53508,6,0,18,0,0,0,0
1705046915,857200,8802368,140.30.20.1,25,7994,8675908,8701472,0,0,52.97.173.22,140.30.20.2,0.0.0.0,456,456,660,53512,6,0,25,0,0,0,0
1705046915,857200,8802368,140.30.20.1,36,3875,8672316,8701472,0,0,152.148.48.4,52.97.173.22,140.30.20.2,456,456,53512,587,6,0,27,0,0,0,0
1705046915,857200,8802368,140.30.20.1,20,6817,8701448,8712788,0,0,52.97.173.6,140.30.20.2,0.0.0.0,456,456,824,53508,6,0,25,0,0,0,0
1705046915,857200,8802368,140.30.20.1,2,176,8701424,8712744,0,0,140.30.20.3,52.97.173.6,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046915,857200,8802368,140.30.20.1,1,60,8712744,8712744,0,0,52.97.173.6,140.30.20.2,0.0.0.0,456,456,587,47726,6,0,18,0,0,0,0
1705046915,857200,8802368,140.30.20.1,25,2995,8701404,8712788,0,0,152.148.48.4,52.97.173.6,140.30.20.2,456,456,53508,587,6,0,27,0,0,0,0
1705046915,857200,8802368,140.30.20.1,1,88,8724192,8724192,0,0,140.30.20.3,40.101.92.198,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046915,857200,8802368,140.30.20.1,24,6586,8712764,8733580,0,0,52.97.173.6,140.30.20.2,0.0.0.0,456,456,930,47726,6,0,25,0,0,0,0
1705046915,857200,8802368,140.30.20.1,29,3233,8712724,8733580,0,0,152.148.48.4,52.97.173.6,140.30.20.2,456,456,47726,587,6,0,27,0,0,0,0
1705046915,857200,8802368,140.30.20.1,1,60,8724192,8724192,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,587,58008,6,0,18,0,0,0,0
1705046915,857200,8802368,140.30.20.1,23,6586,8724732,8750444,0,0,40.101.92.198,140.30.20.2,0.0.0.0,456,456,759,58008,6,0,25,0,0,0,0
1705046915,857200,8802368,140.30.20.1,2,120,8749300,8750324,0,0,52.98.163.54,140.30.20.2,0.0.0.0,456,456,587,56982,6,0,18,0,0,0,0
1705046915,857200,8802368,140.30.20.1,33,3485,8724084,8750444,0,0,152.148.48.4,40.101.92.198,140.30.20.2,456,456,58008,587,6,0,27,0,0,0,0
1705046915,857200,8802368,140.30.20.1,2,176,8749300,8750324,0,0,140.30.20.3,52.98.163.54,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046915,857200,8802368,140.30.20.1,18,6381,8750416,8767772,0,0,52.98.163.54,140.30.20.2,0.0.0.0,456,456,759,56982,6,0,25,0,0,0,0
1705046915,857200,8802368,140.30.20.1,5,300,8733696,8766644,0,0,152.148.48.4,52.98.200.246,140.30.20.2,456,456,35482,465,6,0,2,0,0,0,0
1705046915,857200,8802368,140.30.20.1,26,3023,8749292,8767772,0,0,152.148.48.4,52.98.163.54,140.30.20.2,456,456,56982,587,6,0,27,0,0,0,0
1705046915,857200,8802368,140.30.20.1,5,300,8733604,8766644,0,0,152.148.48.6,52.97.168.198,140.30.20.2,456,456,45078,465,6,0,2,0,0,0,0
1705046915,857200,8802368,140.30.20.1,1,88,8770848,8770848,0,0,140.30.20.3,40.101.93.230,140.30.20.2,65535,456,0,1281,1,192,0,0,0,0,0
1705046915,857200,8802368,140.30.20.1,1,60,8770848,8770848,0,0,40.101.93.230,140.30.20.2,0.0.0.0,456,456,587,45512,6,0,18,0,0,0,0
1705046915,857200,8802368,140.30.20.1,5,300,8733596,8766644,0,0,152.148.48.5,52.98.200.246,140.30.20.2,456,456,44546,465,6,0,2,0,0,0,0
1705046915,857200,8802368,140.30.20.1,5,300,8733600,8766644,0,0,152.148.48.6,52.98.200.246,140.30.20.2,456,456,57560,465,6,0,2,0,0,0,0
1705046915,857200,8802368,140.30.20.1,5,300,8733596,8766644,0,0,152.148.48.5,52.98.200.246,140.30.20.2,456,456,44552,465,6,0,2,0,0,0,0
1705046915,857200,8802368,140.30.20.1,25,3054,8770772,8773384,0,0,152.148.48.4,40.101.93.230,140.30.20.2,456,456,45512,587,6,0,26,0,0,0,0
1705046915,857200,8802368,140.30.20.1,18,6307,8770988,8773200,0,0,40.101.93.230,140.30.20.2,0.0.0.0,456,456,761,45512,6,0,24,0,0,0,0
1705046915,857200,8802368,140.30.20.1,1,60,8786540,8786540,0,0,152.148.48.4,52.98.200.246,140.30.20.2,456,456,35482,465,6,0,2,0,0,0,0
